MessageID,Verdict
<CAC-29wPcgX2vQW4Y78CscDcYf0KrSjEPn2n59s-x8-L=BoHquw@mail.gmail.com>,scam
<CAC-29wOZf4WNdmXP+vS-v+fCKih-xoj3qHy7MituFWbRzoStmw@mail.gmail.com>,scam
<202501301623464203@send24.postman.co.kr>,phishing
<173822174399.168761.12634722096687375900@tgonline.pl>,phishing
<e8be290952c731b19bda581e28ac0a88251dd275c8d6045ad472590caf8576c0@mx.google.com>,phishing
<1738221048136_69593_63186_8977.sc-10_9_13_213-inbound0@pnmqk.cn>,phishing
<CAMc0_LhUgO=5Krn_h9g4=_qJpctUnYf1UBn6NtG37pBcCQgaVg@mail.gmail.com>,scam
<CAMc0_Lh+L6P4hUP4bb1KBMm5kSmxKonspx4JG9HnDRjC-BYKmA@mail.gmail.com>,scam
<CAMc0_Li0ZPhJB5ejSCOsHphAPxk6ETiAde1e6vt0p7iOqqmMhA@mail.gmail.com>,scam
<CAMc0_Lj-DSwzkirM5m_5F87a5B4Qe2VVSLLFC5Qx3kLd7iRshg@mail.gmail.com>,scam
<CALh9OCismXJyJr9PUNdqSW4AcDbJqo6wpizM+CeY9nmjXzzx6g@mail.gmail.com>,scam
<1738220462-MjE1NTQ4ODIzMS0xMTM2MTM1@mc.ittechknowledgehub.com>,scam
<173821926131.168761.12254014571662842976@wowtraffic.pl>,phishing
<20250130064127542.HYZM.98814.User@mta-or-w01.jcom.zaq.ne.jp>,scam
<!&!AAAAAAAAAAAYAAAAAAAAABK+cEZsqJBIgarXeFlfLZTCgAAAEAAAAGv88UuLu5hLg/WiniGcJmoBAAAAAA==@apeconsulting.co.za>,phishing
<20250130063537142.HYYO.44064.User@mta-or-w02.jcom.zaq.ne.jp>,scam
<0.0.10.EDA.1DB72E0F0E5CA74.0@d13c.emsend1.com>,phishing
<0.1.18.5A2.1DB72E0EFDCD258.0@d13c.emsend1.com>,phishing
<CAD1ou+v56DPFP8pqVpTJ5Xy86PUty8Gepy-FT0pkjTwoztY3Bw@mail.gmail.com>,scam
<003f01db7243$ca59a710$5f0cf530$@gmail.com>,scam
<q04f5a10U6TiGhJ.RZmta@demmlerweb.de>,scam
<CANDU6sS+1dH0EjveiWhoRJrXERr1U2s4Ky7=qixxGaBMxWe5wQ@mail.gmail.com>,phishing
<q04f5a10U6TeGhH.RZmta@demmlerweb.de>,scam
<q04f5a10U6TcGhG.RZmta@demmlerweb.de>,scam
<df0e3bbd-c3c2-464a-b328-3d3e67aaea0d@mtl-mta03-out2>,phishing
<CA+qmjopp-9GqRw3S6N0=WF0z7=Jk9GRgPqjfmbtYyJcu7G0pug@mail.gmail.com>,scam
<002101db7243$7fe1c780$7fa55680$@gmail.com>,scam
<387585303225359.5.YKO7988199620@thebestone.click>,phishing
<MEAPR01MB4005B687D54619573EF23ADB82E92@MEAPR01MB4005.ausprd01.prod.outlook.com>,bec
<173821595644.2018655.8819594376353768772@investdeal24.pl>,phishing
<20250130054244388.HYYF.115768.User@mta-or-w01.jcom.zaq.ne.jp>,scam
<1198407220.C.1738211595127.JavaMail.ccm@hrc-som-cm-prod-app02>,phishing
<53978a6a-238d-407f-9137-00ae6d501ff4@mtl-mta03-out2>,phishing
<CAMamv2r_OXBYS2qB4tZoWuivLFWWQ9pb47heQ8cYbF4_KERO2Q@mail.gmail.com>,scam
<20250130052037267.FCEH.48357.User@mta-or-w02.jcom.zaq.ne.jp>,scam
<1738214141.gmydonrnge2tqmrnguzdgmbxgu@mb.descubreestanewsletter.com>,phishing
<CANJ0GOSRctDenHpAaua3ZumJ6HRumfbSrBNraEwbSpwGC=KRYg@mail.gmail.com>,scam
<20250130050049304.HYFU.65110.User@mta-or-w01.jcom.zaq.ne.jp>,scam
<TY0PR04MB64935899050A610A07EAB3D693E92@TY0PR04MB6493.apcprd04.prod.outlook.com>,scam
<941576063691973.7.ZYN9336916269@thebestone.click>,phishing
<b192e80d-b9a8-4d4c-b9e9-539d9e2dec37@mtl-mta03-out2>,phishing
<CAP1diAS4vOMPwHCqHYxYoSh_tOkkZ05ZcDhJ5n_V=qwL2TWXCA@mail.gmail.com>,scam
<12792497276096294329337@DESKTOP-U514O51>,phishing
<17d7d8a9ad0442e0b54870399a4059da@ifms-exchprod2.ifms.go.ug>,scam
<AM6PR03MB39419496A76DFA3C568C0139BCE92@AM6PR03MB3941.eurprd03.prod.outlook.com>,scam
<3042963923-472@mail.cp9.ch>,scam
<155764906591361580224457@DESKTOP-A3F358J>,phishing
<576309662792047.1.YTJ5201968127@marketbestoffer.top>,phishing
<20250130092033.C693AB526268B2FA@happylife.mk.ua>,scam
<1738208665994_69593_58794_6074.sc-10_9_1_75-inbound0@ltlxr.cn>,phishing
<20250130053808.E81FB2D4404FEA59@vloershop.com>,scam
<8E64C310-F49C-4AD6-8909-1825AE1C1BBB@affordabletravelsolutions.co.za>,malicious
<5d409dda-f36a-4563-b7b0-6cf2e9f5ac9b@iconfmed.org>,bec
<12256490593080788216327@DESKTOP-GV22E9E>,phishing
<716b8e94-0889-4971-819e-fe20d377d33e@AM4PEPF00027A60.eurprd04.prod.outlook.com>,scam
<599554226474941.3.RIT6342844060@marketbestoffer.top>,phishing
<679aee257892d_68688294dc@33536e61-356e-466f-bf93-38d1798b6266.mail>,bec
<173820672317.2372630.6550324704468042767@portalpromocji.pl>,phishing
<mid-40d31a851174341071f73103136be6e9-1@smtp77mail.com>,phishing
<CABxBEX26M4hWU28hWdr7v-QnOJNo+kGXL+BhBAhus4ZNOHry8w@mail.gmail.com>,scam
<20241113154401.D6A09E144DF799E4@grocerymanila.com>,phishing
<CABxBEX22Ok21o9=eVY4+eerTVPkALOU+Ys80H91DJYbDh6yu0w@mail.gmail.com>,scam
<CAHxFg+NNmX+rP+uTQ0kE+_h5Lpa-vz18HwXgaGO1fFrMWfgvvA@mail.gmail.com>,scam
<CAD3ihn9q++pRoi8i2BbzVOahnpbqvfVUYWL3vn8bmd1yOTUBtg@mail.gmail.com>,scam
<CAD3ihn-Vfgfay=W5pcN0V-0i9t3xAFUwyH6GxM8L6BxB-L-2eA@mail.gmail.com>,scam
<CAK9BXXKOhLQ_rWp1JVC8V=bAT+Qfj=hds2GXX5kYNp+V_y7duA@mail.gmail.com>,scam
<dc7aab8a-9171-463e-b64c-98c0a613b9ff@AMS0EPF000001A4.eurprd05.prod.outlook.com>,phishing
<990eead7-bb38-4379-8405-31639b2baee0@iad4s13mta1231.xt.local>,bec
<20250130022951.55f128e42972c3a4@gupd.marketgainsupdates.com>,bec
<B36FBCA1C1DF44D987D6ED9AD531F6E5.MAI@simfer360.com>,scam
<443441979200522.9.JNY1358167070@marketbestoffer.top>,phishing
<CADT9-6_pqDF-Oe28ZeNGukap6aYNYZfTx_O4587bUD9bxZ=+RQ@mail.gmail.com>,phishing
<a2eaa308fc38121cdf753c9774c0eac50f3e7b@apolloglobal.net>,phishing
<CA+KXjxDc-dfmA++vhCF2oWPqqtVYi8kRmg2tPnqSzdbhQnUd6w@mail.gmail.com>,scam
<3a6f4f2b-031b-40af-9a07-e70e3094d648@mtl-mta03-out2>,phishing
<CAG4dqz1X_vUDNEqmib4DNuHBR_UtEKHnXPzjfcKJSWKmHfS1vA@mail.gmail.com>,scam
<CAOscUoWEd7wFhp+7-ntnyJzFmCZ9RxHB_UsHZNYewuGSSkmAyg@mail.gmail.com>,scam
<CAOscUoWubdYrx3vkaZ=D=5ND0p6BSFOGskkiLidzn2TcJnTbtQ@mail.gmail.com>,scam
<CAKk_B=_-+iMkjqs0bhnH9auX52L6qo3ACZdtdjbDCMB29uzN9w@mail.gmail.com>,scam
<031067831370287.2.JCL8137870981@marketbestoffer.top>,phishing
<757508367194773.3.JHW3138336458@marketbestoffer.top>,phishing
<6254a2f8-6bff-sl18-4983-b4c0-3235e906fb2e@avalanchecapitalvc.com>,scam
<81120de8-5a4a-469e-8160-4c3ceb9ccfec@iad4s12mta1099.xt.local>,bec
<pumQILjFEcVzKqjxGqlVenPGxUqMVU&4OfTnEGplaq&17188/317/eszjcguabe.home.php?sq=3664-63404&lk=3885-9&page=057@ismtpd0040p1iad2.ebay.es>,phishing
<CABPZYUnoqSf8OO=nq1EPCA=LxAKmbJWE=19rkFkMEgVgiaHvCQ@mail.gmail.com>,scam
<OlPpafPPhuBzXuHYeHAMwiQjDjUPix&4LSIUMLlvBW&17184/396/gckuvpywze.home.php?sq=524-4237&lk=3877-9&page=639@ismtpd0040p1iad2.google.es>,bec
<CABLqBB3hvU4nh9w39W=58r2_axc+_ypQK55XC28HQQSy7+Kdvw@mail.gmail.com>,scam
<lvusxa17381763642395363@w.wolfsonwallstreet.com>,bec
<ksqoum17381763642786905@w.wolfsonwallstreet.com>,bec
<CABLqBB0xbpczvWkg83B9jRh==Z835B--unOGhT9cxhbLVZp36Q@mail.gmail.com>,scam
<CABLqBB2dPDb1qZpdjGHcSqNxY_2r9OaeCr0m+PjO=oP2UpGcfQ@mail.gmail.com>,scam
<mid-bd4141ce77cb95c8bec42d12032dd738-1775@well.obkwellness.com>,phishing
<CABLqBB0ZfJ+U0FBR3JiuU=q7ZFCrjAQXXs_9KKj+W3HS3uJXrA@mail.gmail.com>,scam
<CAFHUyG-C4pztmj+fPJHKhsCNA2H91=dMcq0+=s+T_2EzY-roVA@mail.gmail.com>,scam
<32966531-d4f4-4f9f-840f-b354ef82e793@iad4s12mta1187.xt.local>,phishing
<d3cc116e-2aa0-45d0-b6cf-cc59db21a8d6@iad4s12mta1187.xt.local>,phishing
<ff3a86cf-60db-4a0a-94bc-0402b996c410@mtl-mta03-out2>,phishing
<38442f88-4aea-477d-8aec-49438eedba08@fra3s50mta457.xt.local>,phishing
<ewcnxb17381763640671033@w.wolfsonwallstreet.com>,bec
<CAJQ76DR5BsQ+jwUkrWb-OpzNykd7F-ppSj9c7RTY7NVnS5DgWQ@mail.gmail.com>,scam
<fefe755799c9f820a1c3ae4e5bb5c965@al-zafer.com>,phishing
<CAJQ76DSy-JsfBvf5uE9G0OLSoUbom-X2n1sHxuN0A7VzsSgFeg@mail.gmail.com>,scam
<CAM_VvC5sU3VqqD9xMZFyNiWSLzbj_+KWFOfR1JMUFrmwBD6ocQ@mail.gmail.com>,scam
<1738194541340_69593_116281_8999.sc-10_9_51_122-inbound0@pghpq.cn>,phishing
<CA+MZqMuA6TjG5C_tB1HTSnZEq=iJ0RGQ6DE_XjOuwVRWqyGdAA@mail.gmail.com>,scam
<0353032f-bf37-483f-811f-5bd5bea611c2@fra3s50mta463.xt.local>,phishing
<6aec2c5d-d7ca-41a6-854c-a33be66043f8@fra3s50mta455.xt.local>,phishing
<5b89052e-61be-4c3e-b423-cab74ebe3540@iad4s13mta0954.xt.local>,bec
<01000194b46806fc-6ef85bcc-f43a-43a3-ac37-38f8bafe7e9f-000000@email.amazonses.com>,malicious
<fc44261c-d544-42ff-9dc4-cbf3aea2205b@fra3s50mta459.xt.local>,phishing
<558919897.2989987.1738193379705.JavaMail.zimbra@thsonline.org>,scam
<915622a8-8338-4a41-8620-6c99a2dc2076@iad4s12mta1181.xt.local>,phishing
<a6bbc3fe-7351-409a-93b7-6a3747dba20b@iad4s12mta1187.xt.local>,phishing
<bdbb4876-afd9-4b4b-bf84-c58c8925d2b4@iad4s12mta1099.xt.local>,bec
<20250127204501.FC9AE8FE6AB7F30D@rcinvestments.net>,bec
<8c81de38-790f-4e3c-b893-706336bc46a4@fra3s50mta9.xt.local>,phishing
<2-HR5Dqa4RCoYu-YzJuwAUMxdlL@igaming888.com>,phishing
<20250129230401.4EC433F700B3@zimbra.scrh.ru>,scam
<422c6261-39aa-4b81-a2a6-1ae115df7840@DB5PEPF00014B8B.eurprd02.prod.outlook.com>,scam
<17b601db72a3$75f619a0$61e24ce0$@gmail.com>,scam
<c787115e-73ae-42fe-9d41-b0ba5953e245@iad4s12mta1185.xt.local>,phishing
<CAAREPmh-xceONoPArXx-iXen-G2qO_-CoqXRr7SQKMbZnvTudQ@mail.gmail.com>,scam
<dd603acc-4a8e-40bd-93bf-8c769c240f87@iconfeecs.com>,bec
<CACrRCNxVGjSs0mjs6dsW4gvrbmuYD83e0mv=bOGEZUXgr_eYBA@mail.gmail.com>,scam
<c3a19ec7-a257-4183-9ef9-8baf193778e5@DU6PEPF00009529.eurprd02.prod.outlook.com>,scam
<7c3a2130ea36109251ed5f75376cae51@smtp5.ymlpsvr.com>,malicious
<d9778b04-7b96-4c33-ab3d-676df63a6338@iad4s12mta1179.xt.local>,phishing
<1A.C3.06865.78CAA976@i-03a84131bf09d3c36.mta1vrest.sd.prd.sparkpost>,phishing
<90bd6bac-efc4-4d6b-a3ee-b2a428e9bd62@iad4s12mta1099.xt.local>,bec
<ebozow17381763633609835@investingwisejournal.com>,bec
<CAKx+Ey5SBdrFQQjvv=6B71HXt=hFA3jH_F1ytF=154rNTTUy_A@mail.gmail.com>,scam
<c6fd2f23fa89f319ade2f6d793ab153110eb6361@ghelix.com>,phishing
<CAHN0t2VE=2zi==EFRAD1NgikdQRjbL5=MnOi-u3Hw46QRGQBOw@mail.gmail.com>,scam
<CAHN0t2VBk4r__syBojiaJWZnU0t3c_RUX0cMz60uiL_Yi6ES0w@mail.gmail.com>,scam
<CAHN0t2Uwh-WKBN_jqqkoBswHS7AMkU1UcFgEYD5tbPpe18wxXw@mail.gmail.com>,scam
<CAHN0t2WoOPoK_GR5eCQOAVz+2jjUFhKvqrt19PLYCX=S45eO0Q@mail.gmail.com>,scam
<CAHN0t2U=zc8j2mMV8xg3QpLyF1QFCnVYFCJVeJVpq-M7huYDJA@mail.gmail.com>,scam
<CAHN0t2Wtq26Y4qHZiA08HzO=qqKvkk4jvc3hvEW7KxoLq7dPiA@mail.gmail.com>,scam
<f9c608c9-1411-4f84-b05e-b0cc1ffe3ed3@iad4s12mta1179.xt.local>,phishing
<14758001-242e-4bb4-98cd-c586d0f74471@iad4s12mta1179.xt.local>,phishing
<872f01c3-a704-4735-b434-0be15f4cccec@iad4s12mta1179.xt.local>,phishing
<CAHN0t2XXpip_6jr+X5JH+ftwsfmj2Cdn=ETPz=g_sA=ov641pA@mail.gmail.com>,scam
<0d5dc276-7391-489e-bc7d-a0ab386e4c97@iad4s12mta1181.xt.local>,phishing
<e105505b-ee94-45ed-a12f-2652711f2427@iad4s12mta1181.xt.local>,phishing
<391b7789-6f33-46ac-8312-137304669772@iad4s12mta1183.xt.local>,phishing
<ae63c024-9adb-4a55-90c1-f5fdb4143dc0@iad4s12mta1183.xt.local>,phishing
<d7cd66d1-97d8-4a21-8c9b-809fd176184a@iad4s12mta1183.xt.local>,phishing
<a312bde9-bd68-4b04-b2ff-bc37b0db5941@iad4s12mta1183.xt.local>,phishing
<d9483e66-3aa6-4c85-994c-3ae2f3491a92@iad4s12mta1183.xt.local>,phishing
<5399e06c-1def-492b-920f-7a4504011bd7@iad4s12mta1183.xt.local>,phishing
<1344bb27-d844-40cf-985a-05a353eaf33b@iad4s12mta1183.xt.local>,phishing
<5a0666dd-b203-4b0f-a85c-3072853a7337@iad4s12mta1183.xt.local>,phishing
<1cf6340f-c671-4316-944b-dbfdd8bb1a2e@iad4s12mta1183.xt.local>,phishing
<c0beb19a-3917-4a59-9430-dc5c974788b4@iad4s12mta1183.xt.local>,phishing
<efa59e05-8edc-4dcc-8e72-673ea82290a1@iad4s12mta1183.xt.local>,phishing
<6bc6e4fb-142c-4e02-abeb-93c17e23af98@iad4s12mta1183.xt.local>,phishing
<eec50bd1-c0f3-4fad-a1d8-e1eacf809322@iad4s12mta1183.xt.local>,phishing
<4ca70ef7-990d-4b92-bb8a-fee91713492e@iad4s12mta1183.xt.local>,phishing
<64bd8b0a-4fcc-4565-bcf4-57c1202e85a8@iad4s12mta1183.xt.local>,phishing
<e7f185f9-f95f-4b77-b5fa-8e01936402c7@iad4s12mta1183.xt.local>,phishing
<966bcfc5-4f89-4ebb-978a-ee92e5c4e715@iad4s12mta1183.xt.local>,phishing
<e40aa440-9f39-437c-83a8-162c9e1cd27e@iad4s12mta1183.xt.local>,phishing
<4f7fdd73-20a2-416e-80f2-e62d951cfde8@iad4s12mta1183.xt.local>,phishing
<bac9f2b0-1966-41a9-9607-bb8bd8e682a7@iad4s12mta1183.xt.local>,phishing
<d6b18e4f-c86d-4884-8534-6d22d97a9b0c@iad4s12mta1183.xt.local>,phishing
<09369aa7-2f5f-48a5-85ad-185480f0f92b@iad4s12mta1183.xt.local>,phishing
<f1f13d59-d8cb-4375-a9d9-4cad0de7cc55@iad4s12mta1183.xt.local>,phishing
<860f1b75-1d75-45fe-ba63-e44e8be4e56f@iad4s12mta1187.xt.local>,phishing
<b1f4be5a-26b7-4eb5-9c72-4c35397b4fcd@iad4s12mta1187.xt.local>,phishing
<20250129220725.1238c80ab103eadd@gupd.marketgainsupdates.com>,bec
<407c6493-9255-4278-b717-b052e86355e8@iad4s12mta1101.xt.local>,bec
<4527ed97-e7f9-4b9f-8350-1118e6975ffa@iad4s12mta1179.xt.local>,phishing
<cb120169-8e58-4479-a57e-8f436bad4e96@iad4s13mta1231.xt.local>,bec
<bead1226-313c-46ea-9b2f-8034a7fa02e0@iad4s13mta1231.xt.local>,bec
<01000194b414daec-5fd00710-429c-4803-9a68-2315d4e24c56-000000@email.amazonses.com>,phishing
<f439127e-2c56-41af-842e-eb0d3c021c1f@iad4s12mta1181.xt.local>,phishing
<1e6993ce-9633-403f-8e46-a498beac3c50@iad4s12mta1181.xt.local>,phishing
<56630552-6427-4d2a-9de6-0c6aebde8edd@iad4s12mta1181.xt.local>,phishing
<73f33148-05fc-4846-8386-e9316be6f51a@iad4s12mta1181.xt.local>,phishing
<9e1bdc65-73a5-4ddc-bc71-a26847cb14e6@iad4s12mta1181.xt.local>,phishing
<9d3f2f49-12f8-4bba-b43e-2e0da3b2d06e@iad4s12mta1185.xt.local>,phishing
<045a2898-15d2-4e24-83c3-48739069b849@iad4s12mta1183.xt.local>,phishing
<36959ac1-f4b3-4c5c-944f-8760610eea18@iad4s12mta1185.xt.local>,phishing
<1c8ca8da-2adc-4eeb-b265-f2adb0947008@iad4s12mta1185.xt.local>,phishing
<202deaeb-389b-481e-87fd-929a3f798518@iad4s12mta1185.xt.local>,phishing
<20250129133834.31F35201F6FA@mailbox.wds.co.id>,phishing
<1786fa48-451f-4ddf-9300-415c81186cb6@iad4s12mta1183.xt.local>,phishing
<59e258a2-8240-4c66-ad2c-75d13d1eb78e@iad4s12mta1185.xt.local>,phishing
<2265f9b5-ed51-4ee6-9177-78838e6d63db@iad4s12mta1183.xt.local>,phishing
<e1e00cb1-a4b4-438e-9b76-bb81ba07e90f@iad4s12mta1185.xt.local>,phishing
<b63e99f0-ed3f-45bf-b0b7-68f34a5790a7@iad4s12mta1185.xt.local>,phishing
<dd6cd2a9-a4cf-4ddb-800f-9b81f6656fc1@iad4s12mta1183.xt.local>,phishing
<b0b11dbe-69ab-43ef-b5a2-680e6ad81528@iad4s12mta1185.xt.local>,phishing
<a147ed5c-f54a-432d-a380-5d7a537cbc07@iad4s12mta1185.xt.local>,phishing
<c530f1f2-c6cf-4584-ae36-175497eb7d11@iad4s12mta1185.xt.local>,phishing
<f731f01c-a040-42ba-898d-f1b788e0ca46@iad4s12mta1183.xt.local>,phishing
<a2510961-da0d-4a0d-9ccf-a5bd5a292068@iad4s12mta1185.xt.local>,phishing
<5f37f092-8d01-4704-964f-9af1c3a403b8@iad4s12mta1183.xt.local>,phishing
<a538a11f-2aed-4059-8551-28e8551a47ef@iad4s12mta1183.xt.local>,phishing
<60690a47-e36f-4774-af1c-8e60d7c2716c@iad4s12mta1187.xt.local>,phishing
<42af3694-f4af-430e-b401-de3fd1b4c1a6@iad4s12mta1187.xt.local>,phishing
<d40c3f86-7390-4cb3-b62b-226e24b8531c@iad4s12mta1187.xt.local>,phishing
<OB81VM80-DLY7-L5HA-WY3C-USJHQF1D6GX1@loweekly.com>,phishing
<033bf78f-a9e0-4509-b2be-2af622087c0d@icphms.org>,bec
<20250127133724.25C4F92F026D8AB3@ichf.cn>,bec
<99fee332-a7d9-4b97-bf73-a69849ed54dc@iad4s12mta1185.xt.local>,phishing
<CALd_j1E=a1jaekMPUESxmpwxdDoBobbRBmFSqnirP1GSP7RmwA@mail.gmail.com>,bec
<85fbf2b2-7445-4461-b1aa-9508aa38ec02@iad4s12mta1187.xt.local>,phishing
<b85caad9-6042-40b1-a6a6-8cff9bf3ed26@iad4s12mta1187.xt.local>,phishing
<c9e3993d-01af-4c69-bcef-f505c7bc8460@iad4s12mta1187.xt.local>,phishing
<3cc5a6dd-0fcc-4bc4-86e5-9c62856b0f74@iad4s12mta1187.xt.local>,phishing
<b0a60e89-5c62-4046-b0bb-d7b94b700acc@iad4s12mta1187.xt.local>,phishing
<b6faf254-2020-4f29-9184-187c89fec2d7@iad4s12mta1187.xt.local>,phishing
<88b9838e-3711-437d-9994-042ee3eb53b9@iad4s12mta1187.xt.local>,phishing
<cc630c3d-0ad2-4f6c-95f3-2d43ff77806d@iad4s12mta1187.xt.local>,phishing
<5d43094f-4d7d-4ad0-81d8-78dacafe7da5@iad4s12mta1187.xt.local>,phishing
<3d8b0d1d-ce99-4129-8506-b615fdf42442@iad4s12mta1187.xt.local>,phishing
<517189c4-1d85-4b51-8515-33060f272148@iad4s12mta1187.xt.local>,phishing
<264f29bb-7065-46e1-93ea-8055ca2ae66d@iad4s12mta1187.xt.local>,phishing
<b606691b-a45a-4b60-bfb9-9be739d4b717@iad4s12mta1187.xt.local>,phishing
<7b24d952-022a-468f-9ba5-e82f6a881037@iad4s12mta1179.xt.local>,phishing
<cab2ef5e-a293-4529-9fda-23ca8b71b016@iad4s12mta1179.xt.local>,phishing
<eab74164-adf9-457d-9418-c58da5a163fb@iad4s12mta1179.xt.local>,phishing
<8abc24d1-427d-49f6-9958-6da12df5cde8@AM4PEPF00027A64.eurprd04.prod.outlook.com>,scam
<188338874770712.8.VBX2508747905@marketbestoffer.top>,phishing
<e0ffd5fd-882a-48ef-b109-d581d5b0cb5b@iad4s12mta1181.xt.local>,phishing
<9d7cbfa2-4d38-48b2-93c0-c080efb6efd4@iad4s12mta1181.xt.local>,phishing
<054433b0-b706-4407-8020-7b764e23587c@iad4s12mta1181.xt.local>,phishing
<853fcee3-209f-48da-a77f-fdda0deba42f@iad4s12mta1181.xt.local>,phishing
<a71c036e-7008-446f-82f5-4ebdd4d342e4@iad4s12mta1181.xt.local>,phishing
<10058f95-64db-45eb-9689-2018d34df70f@iad4s12mta1181.xt.local>,phishing
<2ea297b0-f98e-4cbc-ae59-8b65c499787c@iad4s12mta1183.xt.local>,phishing
<b58ece09-f8f8-469f-a09a-f15861eff5a2@iad4s12mta1183.xt.local>,phishing
<d7fc54e0-7718-4b1f-9584-7a5b44f1d79f@iad4s12mta1183.xt.local>,phishing
<bc346334-07bc-45fe-834f-86e0579c3075@iad4s12mta1183.xt.local>,phishing
<34d5c38a-7251-42a2-8f34-fd5ea1d0fd78@iad4s12mta1183.xt.local>,phishing
<cfde43db-2515-45a3-8b48-8300d16efbae@iad4s12mta1183.xt.local>,phishing
<9c6a3b27-ed17-402c-9757-ac43a9660c6e@iad4s12mta1183.xt.local>,phishing
<5bbe2a5b-b695-43c1-aa61-f8da8eb8269e@iad4s12mta1183.xt.local>,phishing
<446dbeb7-8f3a-4b9d-a1ab-91a57a43182e@iad4s12mta1185.xt.local>,phishing
<618efde7-8c46-44aa-ad1e-251137debdaa@iad4s12mta1185.xt.local>,phishing
<5bf121cb-3529-42b5-95a1-4588a6e741ab@iad4s12mta1185.xt.local>,phishing
<7c5878f2-9fd9-4fcb-8305-c0017e1689e8@iad4s12mta1183.xt.local>,phishing
<9e10f913-2fa8-471f-9f8a-d41933c8c0f2@iad4s12mta1185.xt.local>,phishing
<b9b72e78-b8eb-4a8e-89b3-6c97dc4e7f7e@iad4s12mta1183.xt.local>,phishing
<5e750f2f-7ad6-4de5-814e-4b29a7ef771d@iad4s12mta1185.xt.local>,phishing
<f570e68d-999e-4cee-9ec7-8532bb3e6928@iad4s12mta1183.xt.local>,phishing
<5dd5a710-0323-461d-aa81-06f9d1423355@iad4s12mta1185.xt.local>,phishing
<7d6219be-53ba-4aa9-bfd7-bf006bd2f99b@iad4s12mta1185.xt.local>,phishing
<CAPa_RkwT7QQrJK6gsSfSjzJX8qY3a95VHDqoxozfmK2mBFntpw@mail.gmail.com>,bec
<92cdc024-67a2-46ab-9c0f-8b62912b123b@iad4s12mta1187.xt.local>,phishing
<7d2368fd-e012-4765-a408-4ecce60cb11d@iad4s12mta1187.xt.local>,phishing
<c97904dc-208a-44d4-ad4f-eb3763e826a5@iad4s12mta1187.xt.local>,phishing
<CAH2oGvLU86hVuaKX_iG+ZowWkK8x26K1x3C1FpApSXCf1cdzSg@mail.gmail.com>,phishing
<09b556a4-45f5-4387-9594-93230373a5b4@iad4s12mta1179.xt.local>,phishing
<ddb4f82e-0bd1-4061-b69c-03c0f8492d65@iad4s12mta1179.xt.local>,phishing
<6c734946-ad9b-408e-ae25-246c6a7f775a@iad4s12mta1179.xt.local>,phishing
<d60cf629-18e4-487f-b8e9-3d0caf889d71@iad4s12mta1179.xt.local>,phishing
<0b973cb6-c6ec-4b34-acf7-b6d53a917209@iad4s12mta1179.xt.local>,phishing
<3bbdf1f9-2def-4235-8f1b-d9adbd30a5c7@iad4s12mta1179.xt.local>,phishing
<CANqkNze4Y-vK+UURh840kOgO+8tiBRCYFgywJV29O=1krvZ1wg@mail.gmail.com>,scam
<CANqkNze7TnORDtDcM5xcMskPfbK+UR6AZQ+sCXrxTCSEDwrTqg@mail.gmail.com>,scam
<21r0ka8eRYeJl_kOhxSHiw@geopod-ismtpd-12>,bec
<16.77.22406.AB59A976@i-072c0007118bae473.mta1vrest.sd.prd.sparkpost>,phishing
<CANqkNzfRFb5p+Pr5i=B73trpFC_7YX45dYfT6QYWydvbJf3=rw@mail.gmail.com>,scam
<2649850b-3b10-4e31-97a8-cad962184bc8@iad4s12mta1181.xt.local>,phishing
<e4b5a1d8-793a-4c51-bfec-38b5744fd97f@iad4s12mta1183.xt.local>,phishing
<1e91ec15-36e1-4f30-a422-0a2f98d901a2@iad4s12mta1183.xt.local>,phishing
<f5f617da-796e-4fb3-8bcb-3e4a68c812a8@iad4s12mta1183.xt.local>,phishing
<dc1569d8-880c-4546-80a4-b6b08943d395@iad4s12mta1183.xt.local>,phishing
<8251aa8b-d6ed-4d6e-97d6-4dc8766ed91f@iad4s12mta1183.xt.local>,phishing
<1c487493-e5b7-4a35-898d-9d5adc0ea62f@iad4s12mta1183.xt.local>,phishing
<fb6c2c9d-aba8-411b-807f-25a7b185d6ab@iad4s12mta1183.xt.local>,phishing
<dbb486ea-8acf-4479-b419-dd27845a1387@iad4s12mta1183.xt.local>,phishing
<4602be80-fb11-416b-aaa1-118ab6795d68@iad4s12mta1183.xt.local>,phishing
<aa25ad9e-7efa-4cb7-aa92-333ceaf76135@iad4s12mta1183.xt.local>,phishing
<c01bd0e7-abc4-4fb2-99d6-a1740d52946b@iad4s12mta1187.xt.local>,phishing
<kyxexk17381763625718911@w.wolfsonwallstreet.com>,bec
<asfxyl17381763625615685@w.wolfsonwallstreet.com>,bec
<01000194b3ccc419-6da859fb-7bf7-4a8b-ba7b-6f439191f9ad-000000@email.amazonses.com>,bec
<904527730721677.8.BOT7650379535@thebestone.click>,phishing
<cde96844-2e26-4d97-b452-e19bf0aaf9ec@iad4s12mta1181.xt.local>,phishing
<1706d104-12f1-41f7-af00-a8aa8d227a2f@iad4s12mta1181.xt.local>,phishing
<a2dd3b77-3748-4cfa-8d49-801918ea73ae@iad4s12mta1181.xt.local>,phishing
<aa7a8683-d040-4a83-b3f9-ceb3557af6b0@iad4s12mta1181.xt.local>,phishing
