Message ID,Verdict
<20250324130003.CED627B168693812@cesweb.com>,phishing
<20250324125420.575FB17C6426D5EC@msa.hinet.net>,scam
<20250324125402.ADB205BE2A9D9529@msa.hinet.net>,scam
<20250324125236.E281483D29F3DBC3@msa.hinet.net>,scam
<20250324125336.31D7A5C0FAD9C84A@msa.hinet.net>,scam
<20250324125307.ADBC625DC921169D@msa.hinet.net>,scam
<20250324125244.28241FE228A829C0@msa.hinet.net>,scam
<20250324125255.C8DA9B567D6E3B9B@msa.hinet.net>,scam
<20250324125307.C039986BB74CC82F@msa.hinet.net>,scam
<20250324125243.9988C00948F77D9E@msa.hinet.net>,scam
<20250324125231.6177FD3C1D33473A@msa.hinet.net>,scam
<20250324125316.13158902095E110F@msa.hinet.net>,scam
<20250324125304.44C4C6783B36F396@msa.hinet.net>,bec
<20250324125314.930DF08959E0F88E@msa.hinet.net>,scam
<20250324125304.4624E9242FC0F052@msa.hinet.net>,scam
<20250324125236.B45303F6DA67204F@msa.hinet.net>,scam
<20250324125356.1A04242B76A786FE@msa.hinet.net>,bec
<20250324125408.1C978EB1F9BBBE50@msa.hinet.net>,bec
<20250324125231.0FB2BF35FA1D0052@msa.hinet.net>,bec
<20250324125351.14C71E738A7F1E0D@msa.hinet.net>,scam
<20250324125411.92C3399D3B749E77@msa.hinet.net>,scam
<20250324125415.5EC5E176366BEFD4@msa.hinet.net>,scam
<20250324125359.6511C516ED5E71C9@msa.hinet.net>,scam
<20250324125359.6511C516ED5E71C9@msa.hinet.net>,scam
<20250324125402.766000C64C543D96@msa.hinet.net>,bec
<20250324125259.504457A06C9D395A@msa.hinet.net>,bec
<20250324125310.2758A8F7D6E8043B@msa.hinet.net>,bec
<20250324125315.230373137CDBE712@msa.hinet.net>,bec
<20250324125441.66BD92EDCFC2336C@msa.hinet.net>,scam
<20250324125231.3098631C60882D69@msa.hinet.net>,scam
<20250324125240.613836D6F488869C@msa.hinet.net>,scam
<20250324125250.BEB438497C63A518@msa.hinet.net>,scam
<20250324125252.3FB23F731DB208B0@msa.hinet.net>,bec
<20250324125354.FC22BDC0883FFCE5@msa.hinet.net>,scam
<4ZJxBk2ysFz54mf@webmail.bantenprov.go.id>,bec
<0be34df6-7214-4574-bade-8e3e72f2b455@mtl-mta03-out2>,phishing
<20250324125313.9BABC48FF0631336@msa.hinet.net>,scam
<20250324125300.9B7CC02CE6B341B7@msa.hinet.net>,scam
<20250324125421.A220F2514478DBD7@msa.hinet.net>,scam
<20250324125333.10AB7F7B1A2AF2A5@msa.hinet.net>,bec
<20250324125416.94BB409922EBAC1B@msa.hinet.net>,scam
<20250324125421.A220F2514478DBD7@msa.hinet.net>,scam
<20250324125351.53DD222C9D308395@msa.hinet.net>,scam
<20250324125446.BDB6017EC7D619A2@msa.hinet.net>,scam
<20250324125306.CE0A0F19AEC91C8B@msa.hinet.net>,scam
<20250324125259.A4B7A6C4F62274AB@msa.hinet.net>,bec
<c645afce-8f72-4269-9d1e-58cd0c4ac161@mtl-mta01-out2>,phishing
<734d482b-5ca1-sl99-43c4-ab55-39995030c41d@itssensorprod.com>,phishing
<20250324125359.6F6072B55C748B32@msa.hinet.net>,scam
<20250324125301.565FCEC9D0DDA012@msa.hinet.net>,bec
<20250324125238.4A1AC30150D1170A@msa.hinet.net>,scam
<20250324125304.F4C9EE938E697977@msa.hinet.net>,bec
<20250324125339.84416EB946271B22@msa.hinet.net>,scam
<20250324125232.F3E3316B70DDE094@msa.hinet.net>,bec
<20250324125438.9609535B1FA5F703@msa.hinet.net>,scam
<20250324125443.F1CFD075FCF712E4@msa.hinet.net>,bec
<20250324125427.4E9E6B394C753A1D@msa.hinet.net>,scam
<20250324125347.6195FB4DA7A4BD67@msa.hinet.net>,scam
<20250324125408.6C3733C52CF2D5C5@msa.hinet.net>,scam
<20250324125234.99BE3769B9A705B2@msa.hinet.net>,bec
<20250324125423.B235269A419877B1@msa.hinet.net>,scam
<20250324125307.2092DD538335F3B0@msa.hinet.net>,scam
<20250324125238.EF4ABC847305BA9E@msa.hinet.net>,scam
<20250324125427.4E9E6B394C753A1D@msa.hinet.net>,scam
<20250324125401.E6C88B3BE9085ED8@msa.hinet.net>,scam
<20250324125243.52528813D65F39BB@msa.hinet.net>,scam
<20250324125412.91D2F49F932D6A69@msa.hinet.net>,scam
<20250324125330.7DD3549C7D45E856@msa.hinet.net>,scam
<20250324125412.91D2F49F932D6A69@msa.hinet.net>,scam
<20250324125253.4EF7E6E2F815CF5A@msa.hinet.net>,bec
<20250324125234.99BE3769B9A705B2@msa.hinet.net>,scam
<20250324125246.F9AD393D40376F68@msa.hinet.net>,scam
<20250324125246.F9AD393D40376F68@msa.hinet.net>,scam
<20250324125321.E8E468CEC129C9A6@msa.hinet.net>,bec
<20250324125322.AB2DF3A20E40FB91@msa.hinet.net>,bec
<20250324125304.68E9ADE46DB8D791@msa.hinet.net>,scam
<20250324125340.3E95A6C25940F553@msa.hinet.net>,bec
<20250324125317.D53CDBB3279EA468@msa.hinet.net>,scam
<20250324125354.F002F34F13ADED99@msa.hinet.net>,scam
<20250324125434.D0A8885A1CE13A67@msa.hinet.net>,scam
<20250324125434.C904C55AED6BE16E@msa.hinet.net>,bec
<20250324125245.411A8F7775C1C69A@msa.hinet.net>,scam
<20250324125245.411A8F7775C1C69A@msa.hinet.net>,scam
<20250324125406.C172E68D793BA057@msa.hinet.net>,scam
<20250324125350.C8B22DB4E3534DC9@msa.hinet.net>,scam
<20250324125303.7BDCE1549581750C@msa.hinet.net>,bec
<20250324125347.A0FC7018D761B1A5@msa.hinet.net>,scam
<20250324125411.2191D756B8C7684D@msa.hinet.net>,scam
<20250324125336.C6DEF34391F95C80@msa.hinet.net>,bec
<20250324125418.993B86AC35F33E22@msa.hinet.net>,scam
<20250324125418.993B86AC35F33E22@msa.hinet.net>,scam
<20250324125356.54D373543C6E8BDA@msa.hinet.net>,scam
<20250324125353.E4AE62CBB74D946E@msa.hinet.net>,bec
<20250324125441.8A7D213E858B4C0D@msa.hinet.net>,scam
<20250324125342.65F5C40115BBF8C1@msa.hinet.net>,bec
<20250324125357.C6DB5A3C0E5BA931@msa.hinet.net>,scam
<20250324125257.24138D4326713965@msa.hinet.net>,scam
<20250324125430.E2E79F220C2E1697@msa.hinet.net>,scam
<20250324125256.FC17175D92ED9937@msa.hinet.net>,scam
<4upq6jgctqih.StAin9gn5epqmxRNAg0mjA2@tracking.b2btechmarketing.net>,phishing
<9df0aabc-899c-4caa-b496-737563049edc@mtl-mta04-out1>,phishing
<20250324125417.2DCD249D4A7F65B0@msa.hinet.net>,scam
<CAG9j=awFSQteUMcBAYPvUc8GMM4i54bT6dOJ8yHQp6fNn6KLew@mail.gmail.com>,scam
<CAG9j=axKO91hDHTnd220fXrqznqzSJWmb32BF6d-92wCPcoAHQ@mail.gmail.com>,scam
<CAG9j=azQD9Kdmv0RjDoDq5tzN49OfW98+-PLs5uL4AzUU57OrQ@mail.gmail.com>,scam
<20250324125356.4ED13048851A658B@msa.hinet.net>,scam
<60dcee7d-845b-4056-9c06-ea1abf8aa7f2@mtl-mta03-out2>,phishing
<20250324125346.5589C06D66C94306@msa.hinet.net>,bec
<20250324125333.3A35CB99CD619CB4@msa.hinet.net>,scam
<642ae1c9688ddd2800dd48f13b0ec80@salaryquotes.com>,malicious
<014affc97446145d237323187faa1439@gpgws.top>,phishing
<075601f7-59e7-4171-9fca-3ba493087af9@AM3PEPF0000A791.eurprd04.prod.outlook.com>,scam
<5cffa2be-796e-48ff-a7eb-250439c39460@mtl-mta04-out1>,phishing
<4upq6hnyhba4.Oav3PzDcRU90D7fe5R874Q2@tracking.b2btechmarketing.net>,phishing
<3c482e73-4567-40dd-842d-1ea24cf86709@AM4PEPF00027A65.eurprd04.prod.outlook.com>,phishing
<CAJNDUtamGjqRc2ThFj5Kw-PbJTxeqmciQ8sTOb+Cx5JTa5zFcA@mail.gmail.com>,scam
<d0ba750a-e99a-40fb-a59c-991b26e0433f@mtl-mta03-out2>,phishing
<174284543353.941032.17189147197216402856@leadmaxx.pl>,phishing
<4ZJWs45RvXz4xnR@webmail.bantenprov.go.id>,bec
<4upq6g71yz6k.aK3ys7z4hmBqM65zp4JjPg2@tracking.b2btechmarketing.net>,phishing
<4upq6fv1pihw.Y5mVOr79UWHuyREhMsoZUw2@tracking.b2btechmarketing.net>,phishing
<3ab0bedd-7b0f-4ff6-ba82-1e317b9d383e@mtl-mta03-out2>,phishing
<073501db9cf4$b7bfdf80$273f9e80$@gmail.com>,scam
<bb96ce39-dde5-4e61-a515-428e3b4681eb@mtl-mta03-out2>,phishing
<75f10586-774c-4d78-9db0-bd15374707c5@mtl-mta03-out2>,phishing
<174284513272.353963.12994294253199227503@leadmaxx.pl>,phishing
<30e7fe7e-2c12-44fd-9816-dbf5d8db7cc6@mtl-mta03-out2>,phishing
<70.79.47030.724B1E76@i-0ccb7cd0fc3c6251a.mta1vrest.sd.prd.sparkpost>,phishing
<7bc2d415-21a4-40b3-8fb4-d888e72c80f6@iad4s13mta1143.xt.local>,bec
<20250324193712.2e571df7c413f441@business2.theinsurancequoter.com>,phishing
<afa00f3b-778f-4540-a4ff-299ddfc5d603@mtl-mta03-out2>,phishing
<a389ae5a-1aab-4ae1-9746-7d6320c5d42e@mtl-mta03-out2>,phishing
<20250324193413.10d989d77de5b9b2@business2.theinsurancequoter.com>,phishing
<b6c82876-e472-4ec6-bef4-52803e544033@mtl-mta03-out2>,phishing
<c0fb5827-f96b-4894-a7f3-2e4af44d0dcf@mtl-mta03-out2>,phishing
<80d3b98a-10c5-sl70-4bd7-9c3e-0d120878578e@getsensorprod.com>,phishing
<F8.73.08099.3F191E76@i-04064ebb55cc92937.mta1vrest.sd.prd.sparkpost>,phishing
<zpeljwfr0aabljwz8dnno8hnd.ijl1ftyvnzvjzftfwtlbad6lkcu38ywv9cqjoqbbgz4n7-avbgd.aq0pcyenskiozhjam1742844738@fzdongbai.com>,malicious
<20250324181442.DD7469F3BE@mail.expo.kz>,scam
<5B.22.27646.0F1B1E76@i-082f532f7e248c6ae.mta1vrest.sd.prd.sparkpost>,phishing
<f11d0bac-a321-4a77-845a-744b806ca1ee@iad4s13mta1380.xt.local>,bec
<agwlg9ilc1chqxb3vtc.uh4lipa4p0ik01t5bzbeowsiuedr0dzp0617qxmf8f7kjorepfsn1lqhyqitu73kdylardg86ftma0qzzqus5d5w5eudmyvzzluqcwoj3ghl9jd6l1.amdb93xvezsec.adhrof6wtqrmqw2@lestaxisanglais.net>,malicious
<648539a6-8115-47a7-a6e4-b27c44e82020@DB1PEPF000509F5.eurprd02.prod.outlook.com>,scam
<631c813d-d574-41ac-a371-61bfd95c0b66@mtl-mta03-out2>,phishing
<488af7b8-9150-4372-ae18-5d76ba7ad5fe@mtl-mta03-out2>,phishing
<42486601-2b99-442f-9528-7e6fc8949eac@mtl-mta03-out2>,phishing
<174284420395.353963.12866532645188087899@mediawebtrck.pl>,phishing
<010f0195c99856c0-bb1a898a-323b-4ab7-a6c3-8e493b304a7a-000000@us-east-2.amazonses.com>,phishing
<f6f9fc23-cc84-4361-8b9f-af8f5c0ef70a@LN2PEPF000100CA.GBRP265.PROD.OUTLOOK.COM>,scam
<93f79a21bed2470c9abd0e9b98a40800.20250325.1742843798@qcloudmail.com>,bec
<20250324180535.79D48A9B23@mail.expo.kz>,scam
<10753f84-7201-a2e4-7839-a2703ad6d647@solidlight-inc.com>,phishing
<20250324191034.e27e4770918b419e@business2.theinsurancequoter.com>,phishing
<7b9ccb44-f4b2-4665-a524-17a442fa2e37@iad4s13mta1229.xt.local>,bec
<4upq65uhxx5t.MI-ycBm5BPj1uIMy1IjRpA2@tracking.b2btechmarketing.net>,phishing
<174284309498.95366.6154520938037293692@mediawebtrck.pl>,phishing
<E3.93.07407.39BA1E76@i-005781a3eaec7956a.mta1vrest.sd.prd.sparkpost>,phishing
<2a736252-0557-4440-8a3d-8855c3a3551c@svtg001exo02.tg-cee.net>,scam
<01000195c986f50a-e7c532c4-802a-4ec0-9331-a194257e7571-000000@email.amazonses.com>,scam
<01000195c986f50a-e7c532c4-802a-4ec0-9331-a194257e7571-000000@email.amazonses.com>,scam
<20250212013258.F4A107FB6ECE6597@biilbook.com>,phishing
<174284270768.374.1882756440916973391@biznetglobal.pl>,phishing
<bb84d9c2-4eb5-4177-b848-74553b8de3bf@svtg001exo02.tg-cee.net>,scam
<d4b1df28-8456-4537-ae74-5db8a48d4bce@mtl-mta04-out1>,phishing
<58655ecb-3589-4d18-a20c-a2f4e60bec63@mtl-mta04-out1>,phishing
"<Share-e8ba8da1-60dd-8000-6137-c6d9ad10c7ae,e8ba8da1-60dd-8000-6137-c6d9ad10c7ae-5f2b80ea-c6cc-4b46-8fe0-cc025a979571-7e635c25-3a83-4b64-bfa3-2fb8a0fc970a-SendEmail-PreprocessPayload@odspnotify>",phishing
<1_XkGgDofMKwr@boletinesv3.hyperionat.com>,phishing
<4128405904016222335729@win96153>,scam
<CAHX69XEjpUMcVcHoF3WYMUu15pagcyBQD81uqKZaH873ydr6PA@mail.gmail.com>,scam
<20250324184915.f36376bf7cba9dd6@business2.theinsurancequoter.com>,phishing
<041b0996-a7d0-4b39-bd06-fcc708dc791a@mtl-mta03-out2>,phishing
<069ad01c-9218-4f9e-a7d4-123abf19a7e0@svtg001exo02.tg-cee.net>,scam
<e396cca7-4757-4093-bd4f-332283bf39d1@DB5PEPF00014B88.eurprd02.prod.outlook.com>,scam
<9f320e65-212d-4770-802e-f570326daccb@mtl-mta03-out2>,phishing
<5a75b98e-b89e-4072-bff4-e41b5cf32598@svtg001exo02.tg-cee.net>,scam
<35555790-b305-sl10-4995-8d7d-b8fce2c6a490@itssensorprod.com>,phishing
<1_NkKmbJTOvZw@boletinesv3.hyperionat.com>,phishing
<8b1df73c-dc1f-4907-b751-e4032f8d18d2@iad4s13mta1386.xt.local>,bec
<5fc53f9f-97fa-44ef-a507-8fdc6093580b@mtl-mta04-out1>,phishing
<RsYu6hrTRu24glA-kgePoQ@geopod-ismtpd-8>,phishing
<6504b55846164e86aad8788a914a49eb@3470124>,phishing
<0345a5bc-5d36-45a4-a0ce-c62e6360da25@mtl-mta04-out1>,phishing
<10a0408b-d3bb-4e35-8891-6296f6c5b581@joccee.org>,bec
<20250324234235.17A74E933B1E65B6@gmail.com>,scam
<026c152f-e5ea-457b-b43d-6a333f7b05b5@mtl-mta03-out2>,phishing
<801924245f6941e7b07f3869410e210d@3470124>,phishing
<4bf45235efabd391db676454bb09a07b@arup.com>,bec
<06369134-389a-sl39-4699-801f-8e6cc0aedd1a@fast-bim.com>,phishing
<174284105320.353963.13642240139933032536@promediazone.com>,phishing
<ba8b3768-88bf-458a-b066-95668795e79b@mtl-mta04-out1>,phishing
<243520250330118ADE8431E8$F53DCFE584@lowvoltagesvc.com>,bec
<12f9b3f7-95c4-sl67-42be-8453-39881906ce84@justraiseteam.com>,phishing
<e2975151-6e79-41d1-985e-350addb0a3f7@AZ10EXEDGEHUBX2.hosting.local>,scam
<CAMHH1p_vxsYr4p+SQb8gTFHJZs2F0MxNSzwAh0H=edmucqPM-w@mail.gmail.com>,scam
<CAHERt9XecYE=WOe91RCsaTVGY2bd8CUpWZUZWGcx1oXMr1VYGA@mail.gmail.com>,scam
<825632d4-9dc8-44cf-b71a-20b9a597fd3f@iad4s13mta1388.xt.local>,bec
<b24491db-3749-4922-960e-06d2174053f0@mtl-mta04-out1>,phishing
<51388a2d1b9b4f21b85f1d4845b31a46@3470124>,phishing
<20250324095225.D0D4589AC88B0A0A@burtintemational.com>,phishing
<CADWFe=PVq2aoMwWQgiTMkcr_DdcihYvRyJCdc_TW09W6QRZqMA@mail.gmail.com>,phishing
<4upq5tpljurq.lhW7y_fOAdTGrANRDuBtXw2@tracking.b2btechmarketing.net>,phishing
<fcddd92e-5412-45ca-af7f-ab6647c4db6a@iad4s13mta1388.xt.local>,bec
<bd4ddd35-c5b0-4828-902b-4312ce60d055@solidlight-inc.com>,phishing
<CAG4WeZ97DGVimHxexbW6GzGE6BZksnfCYJK+yBvQqzixeYkQ_Q@mail.gmail.com>,scam
<CADWFe=PVq2aoMwWQgiTMkcr_DdcihYvRyJCdc_TW09W6QRZqMA@mail.gmail.com>,phishing
<90324133188721812012433@administrator>,scam
<CADWFe=PVq2aoMwWQgiTMkcr_DdcihYvRyJCdc_TW09W6QRZqMA@mail.gmail.com>,phishing
<359c20d5-4917-4fdb-afa1-8a01356084ee@iad4s13mta1143.xt.local>,bec
<47dc8e99-081b-443d-b2e8-e7f25af63eba@mtl-mta03-out2>,phishing
<014901db9cd7$f49811b0$ddc83510$@gmail.com>,scam
<CADWFe=PVq2aoMwWQgiTMkcr_DdcihYvRyJCdc_TW09W6QRZqMA@mail.gmail.com>,phishing
<1_plerzziNXw0@boletinesv3.hyperionat.com>,phishing
<CADWFe=PVq2aoMwWQgiTMkcr_DdcihYvRyJCdc_TW09W6QRZqMA@mail.gmail.com>,phishing
<CADWFe=PVq2aoMwWQgiTMkcr_DdcihYvRyJCdc_TW09W6QRZqMA@mail.gmail.com>,phishing
<CADWFe=PVq2aoMwWQgiTMkcr_DdcihYvRyJCdc_TW09W6QRZqMA@mail.gmail.com>,phishing
<923dfb01-a1f4-4acd-8fac-4f126dcba27b@svtg001exo02.tg-cee.net>,scam
<91a72678-d7d5-4bb8-b1f1-2acda515133e@mtl-mta03-out2>,phishing
<autogen-java-6d8adcd6-a84f-4ea4-93a7-bb2bedbd6134@google.com>,phishing
<01000195c950babd-ae5b3af1-806c-45a2-a1cd-57b85775e1d3-000000@email.amazonses.com>,phishing
<7b33ee76-2e59-4e02-b83b-f3c1c9e601a3@svtg001exo02.tg-cee.net>,scam
<bd782d5a-aa32-421c-80e6-d08a9f564fb1@mtl-mta03-out2>,phishing
<0cda406b-ce09-45aa-a64e-cd6cb6e58645@iad4s13mta1386.xt.local>,bec
<20250325015800646247@goodhid.com>,phishing
<149777394210702993a162374@mlsend.com>,phishing
<149777393599383077a162374@mlsend.com>,phishing
<20250324175312.db308149997ace57@business2.theinsurancequoter.com>,phishing
<9a79bd6b-3a4e-43cd-8430-7f554cac1af7@DB3PEPF0000885B.eurprd02.prod.outlook.com>,scam
<CAEJAbypY3-e-CcM5u-r=OnVT-ffb8iPz+nGT2PrcA=+hE2x3ng@mail.gmail.com>,scam
<autogen-java-5016b620-d710-462d-9c37-ed898549e5be@google.com>,phishing
<010f0195c944a682-f50cc05f-6892-48a5-88a7-862d858c138d-000000@us-east-2.amazonses.com>,phishing
<20250324174551.4ec48349be800f7a@business2.theinsurancequoter.com>,phishing
<20250324230438.1416FC79C2D11565@gmail.com>,scam
<174283596342.95366.119431900412877314@forumbiznesu24.pl>,phishing
<4upq5jkdhs5y.F8S-Ezmy1LgIbU7Sn1cV8g2@tracking.b2btechmarketing.net>,phishing
<97c0becc-b352-4209-9649-3deebe1ac6b4@SERVER-GRT-MAIL.galana.grt>,scam
<4ec58f25-e1d9-474c-98a5-b70df87d2e40@SERVER-GRT-MAIL.galana.grt>,scam
<01000195c93fd977-fee6d3c1-284c-49dd-878b-7d25979ccfb4-000000@email.amazonses.com>,phishing
<20250324161036.4CD5380E41@ns1.alex78963.ru>,scam
<20250324161036.4CD5380E41@ns1.alex78963.ru>,scam
<5270718b-b136-4b24-b6f4-c26acf2b2ffd@mtl-mta03-out2>,phishing
<CABabsMESjLUar5m5DPuCnHvJXVsd30Onihqc9NLLXfHBk-k5pg@mail.gmail.com>,scam
<0ed0d615-9687-sl32-437b-a211-ea679db59b69@qaseget.com>,phishing
<30279028.20250324173825.67e198913e40b8.85106833@mail145-15.atl61.mandrillapp.com>,bec
<a4edfe30-bccb-4aa8-8726-4df4d7f40508@mtl-mta03-out2>,phishing
<1617ec42-af71-441a-9a8a-8847a1c482a5@SERVER-GRT-MAIL.galana.grt>,scam
<1617ec42-af71-441a-9a8a-8847a1c482a5@SERVER-GRT-MAIL.galana.grt>,scam
<638215002.1244395.1742837561745@mail.yahoo.com>,scam
<1_3ZYGP2Fv89y@boletinesv3.hyperionat.com>,phishing
<7af1b8a5-823a-4266-9862-49f61c2f1836@iad4s13mta1227.xt.local>,phishing
<bbd9ae69-ef40-4264-bc74-de639593f9dd@SERVER-GRT-MAIL.galana.grt>,scam
<0c4a37f5-5aac-4448-94ec-8d431abc70a7@iad4s13mta1235.xt.local>,phishing
<CA+=vRMyrhJrXqBV=S2a1XpAvNC1h9sxR44bpEiQthuv=b4xQNw@mail.gmail.com>,scam
<010f0195c9352e63-358ec8d5-c616-475f-8ac7-b6c421f62c4e-000000@us-east-2.amazonses.com>,phishing
<6e4ef906-0bb0-41a9-b262-2f0a271dfb78@AZ10EXEDGEHUBW1.hosting.local>,scam
<o8ibp2opqpzgqsji9p21bzzz7.dqxokymc2ete9xhphc6xdtcfpprqzc6ii7n39kkpf3pya-yoobh.eohyh5t4iapeq3nez1742837269@fzdongbai.com>,malicious
<d92fe7a750aaea42640892a826c7d8d1@topdesguaces.com>,scam
<b8d432f5-ec00-4701-895e-e6e5766d252d@AZ10EXEDGEHUBX1.hosting.local>,scam
<11f0300b-d4d5-4f09-b61f-e1b0b23a0590@SERVER-GRT-MAIL.galana.grt>,scam
<e15993c6-cbfa-4ce7-b3b2-4f5f17aa66b4@SERVER-GRT-MAIL.galana.grt>,scam
<1d28650a-ccf3-48a2-b469-49ec5d3311d9@thewebinarts.pro>,bec
<912959d0-4c76-28ae-c5fb-d0da35430d5f@jakob-architekten.de>,phishing
<b84adafd-9da9-4308-b26c-bde974dced59@SERVER-GRT-MAIL.galana.grt>,scam
<CA+=vRMy0m_sj8MPyBzybMkYJkE7sC81XWSWDYR_306Y+N41FNA@mail.gmail.com>,scam
<f729c5a495912d4ad9ccfabb9b226faebf0dbbf3@glassviet.com>,phishing
<CALvewRPAELYj6wtRPt-UrpA2T3PGuDF4SEmAYfswx3owzZN0Mg@mail.gmail.com>,scam
<4ff1fd52-db6f-4910-9dbf-b5b4e62ca72b@iad4s13mta1386.xt.local>,bec
<d844c04a-96cb-4237-8aaa-4535cf015205@mtl-mta04-out1>,phishing
<010f0195c92b6217-7752e619-e626-47fa-93a8-cc9801023e91-000000@us-east-2.amazonses.com>,phishing
<CALBpPDmZeSuAA8KZC+owpFGxPwz8wh9K9uAQ8_4a671Jf4_yTQ@mail.gmail.com>,scam
<f5e7f4f5-8187-49aa-8099-db9a79f7f8ea@AZ10EXEDGEHUBX2.hosting.local>,scam
<dbf1dd54-7196-481a-b6cd-0f8b792a9707@AM3PEPF00009B9D.eurprd04.prod.outlook.com>,scam
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CA+=vRMwgw9Z9HP8bZxQrG=dWoYFbMKo0e3Hc1rsmFU0AKc06MA@mail.gmail.com>,scam
<CA+=vRMwgw9Z9HP8bZxQrG=dWoYFbMKo0e3Hc1rsmFU0AKc06MA@mail.gmail.com>,scam
<CA+=vRMwgw9Z9HP8bZxQrG=dWoYFbMKo0e3Hc1rsmFU0AKc06MA@mail.gmail.com>,scam
<CA+=vRMwgw9Z9HP8bZxQrG=dWoYFbMKo0e3Hc1rsmFU0AKc06MA@mail.gmail.com>,scam
<de21ec9f-653a-sl75-4cf0-b0e6-8c16e5fbead1@cualificacionsincoste.com>,phishing
<4upq5bii05lo.2KkLYDZAZDMDz44XGSobpQ2@tracking.b2btechmarketing.net>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<LQKSAFAAEZMPUSEAFOEUBE.IHTMNEUMBOHEVJUDEJVVVOGAK-PZOUNYKHFIFHOTFPPIQDKWIEE.QSVOPEVQRNBKOXIOMURVKWWDZ@cgwmb.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAKige1GmACbO3A286rGL_td=N9R3kbF56pyTR81JBhLPJVvCiA@mail.gmail.com>,scam
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAFq-dj7ad7daeyZntv5WL5egWjTtT-M_M3QU0ATgEcvDugwRaQ@mail.gmail.com>,scam
<174283617759.941032.12503703330594030441@mediawebtrck.pl>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<bc1e58a1-5e10-35b7-6581-523446f51339@jakob-architekten.de>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<20250324170731.5ca6b73da903efe2@business2.theinsurancequoter.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<CAEO_PpDZZGO3hweDPPvVkRPcXQWJJJKZ6qCkV-C9iD3nRz=saw@mail.gmail.com>,phishing
<174283597612.941032.15597704933570400627@mediawebtrck.pl>,phishing
<ba951ef7-62d5-49ba-ad83-d5f0f0bc5b68@svtg001exo02.tg-cee.net>,scam
<35a1d40f-f41c-498d-a680-75a931cbc80c@DU2PEPF00028D13.eurprd03.prod.outlook.com>,scam
<01010195c91d3dc3-72d6f5ac-dd04-4f91-999a-578343888d91-000000@us-west-2.amazonses.com>,phishing
<4dbf9261-4cc3-4e35-a596-18f49612c0b6@mtl-mta03-out2>,phishing
<412a3dc3c53e1d22c8acb1a49.bc0805cd53.20250324170021.4b67794f6c.1a6e6463@mail169.suw241.rsgsv.net>,phishing
<412a3dc3c53e1d22c8acb1a49.bc0805cd53.20250324170021.4b67794f6c.1a6e6463@mail169.suw241.rsgsv.net>,phishing
<5782ea3d-def8-4b53-9339-cb657af7af7b@iad4s13mta1231.xt.local>,phishing
<f1050827-f30d-4190-9d37-af97c637c76a@iad4s13mta1229.xt.local>,phishing
<0e21da21-b4ec-4d50-bbda-912ba54a64f1@iad4s13mta1233.xt.local>,phishing
<4177ba87-d26d-4c34-b44b-139065161b1b@iad4s13mta1233.xt.local>,phishing
<3af2d320-2cf3-45ca-ac5c-fb192ec9037c@AMS0EPF000001A9.eurprd05.prod.outlook.com>,scam
