MessageID,Verdict,,,,,,,,,,,,,,
<2025250113241230DDBD167E-FB347850F9@codecayman.com>,bec,,,,,,,,,,,,,,
<20250125132510.BEC1552CDC@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<20250125104057.CB76A131493A@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125103742.B16FC131300C@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125104206.51CA31315002@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125104044.9892E1314D35@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20526377244f6769283b3f2b3d3e343e232b2224342726252d2468726f7577314a4e40424a5553535a486a4a5e585e01535e5f.3658@limitinzoo.cfd>,bec,,,,,,,,,,,,,,
<autogen-java-00c85b55-be44-4e53-8763-44c518370da2@google.com>,phishing,,,,,,,,,,,,,,
<73bb5ee8-cc7f-4f2c-b0a2-df6263c0f4db@DU2PEPF00028CFC.eurprd03.prod.outlook.com>,scam,,,,,,,,,,,,,,
<25232025010913AFA771BE57$DDF888106E@codecayman.com>,bec,,,,,,,,,,,,,,
<5f2fcb8e-d628-4bb1-acf4-ad9e4e393eb2@mtl-mta04-out1>,phishing,,,,,,,,,,,,,,
<0d5e6f7b305b737d34272337292a202b29272d2a21303336303b66666e6f676d236d7d7f66667b716756766a6c6a357f7273.121757@subslotopere.cyou>,bec,,,,,,,,,,,,,,
<20250125103003.975791312642@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<CAP5a7TwCaCRi1PY51aHX5XU+zfZe_--+Q88E3hQCKwdmmED+Aw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<3ac22b36-2a84-41ea-b9af-f7a5fd35da57@fra3s50mta459.xt.local>,phishing,,,,,,,,,,,,,,
<e6d4cebd-af30-41a7-bdda-9dcac53e6063@mtl-mta04-out1>,phishing,,,,,,,,,,,,,,
<c6563054-3a80-4f91-be55-52e5ac213cbc@mtl-mta04-out1>,phishing,,,,,,,,,,,,,,
<D6.58.50082.4FED4976@i-05fa5a058a3829242.mta1vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<0655667c29406a622d3c3a30202a2926272c232d39282b2e28237c6d6371612b76627a6263657f4d6f7d65613c707b78.4762@herworprob.sbs>,bec,,,,,,,,,,,,,,
<CANX0iGDWr_Cof9QFEVZ2U32_S6dVkRztNSO=BKVohuAg9dcwFw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<354a0b2d-7d7d-4a33-ad12-18dbadfba5d5@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<727315234663683.0.TIU3145155431@thebestone.click>,phishing,,,,,,,,,,,,,,
<20250125103806.AA41F1313ADE@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125102653.B1C62130F5B7@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<3b148ff6-1815-4446-b2a2-cc558c066570@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<20250125124616.29034b3207b1b2a2@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<20250125102714.CF4E01312AF9@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125102539.1039A1310634@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125102725.60ABB130B6A0@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<CABsQTqkKMhYuRhVpOW+-GKPijxhi1LYufi5FvPFDZzjR5J1zoQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CA+s63PXvgLG0B8tTNfV3xgAW2JEZk1kKh+EL8OqnAacfDH4ynw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CA+s63PXvgLG0B8tTNfV3xgAW2JEZk1kKh+EL8OqnAacfDH4ynw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CA+s63PXvgLG0B8tTNfV3xgAW2JEZk1kKh+EL8OqnAacfDH4ynw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CA+s63PXvgLG0B8tTNfV3xgAW2JEZk1kKh+EL8OqnAacfDH4ynw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250125102944.6CF9B13114E5@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125123845.6371352CBA@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<20250125102613.75A13131282A@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<0c5f6c7a2f5a707c33262036262a2329232629283f33323131386c66656c79256e7f677c647e655375676367367a7576.51135@patunidirectiona.sbs>,bec,,,,,,,,,,,,,,
<66426ad2-f407-4f7d-b55a-9bbaba61cd0d@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<autogen-java-b1fbcf23-b906-479f-a886-14abda2cea5d@google.com>,phishing,,,,,,,,,,,,,,
<58935a6d-b052-4c79-9ffa-67c8eced64d7@DU2PEPF00028D01.eurprd03.prod.outlook.com>,scam,,,,,,,,,,,,,,
<ecbd28ba-935b-4110-9b74-de45bc3f4b22@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<332582b0-4a2f-46d3-903c-d5af746ced4d@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<9a01a2e1-65fb-410a-8cdb-52af6bbb24cd@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<20250125122456.0c2ad77c0598484e@gupd.marketgainsupdates.com>,bec,,,,,,,,,,,,,,
<93692381134152275666552@DESKTOP-FMFKRG6>,scam,,,,,,,,,,,,,,
<5017d02aeaaf5d8825c01dbf1e555178@communitiesfordevelopment.org>,phishing,,,,,,,,,,,,,,
<2f9f208b7fbb919abcf6bf14e033696265a554f7@mededicus.com>,phishing,,,,,,,,,,,,,,
<scheduledtasksFrYIL00002c41@scheduledtasks>,phishing,,,,,,,,,,,,,,
<20250125121603.86c0c3521eba3ac6@business2.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<20250125101346.B8989130FC6B@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125101517.5AF9C13104A9@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125101342.8364113088CA@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125121218.427D34070A@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<499403489379050.0.CTF9290955812@marketbestoffer.top>,phishing,,,,,,,,,,,,,,
<0d5e6f7b305b737d34272337292b202a2c272f2921303336303b6f6d656f257b687d7b50706066643b757875.33221889@broomartfbit.sbs>,bec,,,,,,,,,,,,,,
<20250125101429.2A2E51310318@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125101341.E1A7E1310185@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125101407.309FC130FA69@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<03506571264d69672a39392d3f3d2a21242925203625282b2f267e78707a656b60702b6b667c7d626e7b7e4e6e6264623d777a7b.27118741@indhousedtri.sbs>,bec,,,,,,,,,,,,,,
<CAFngvXLw8QqinmdUfDY_j4YeKa1cjhoywpEwcYsF7az1w_gEaw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<4672cb15-666d-4923-a9df-104d5d39faff@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<3854a13e-c8d6-46b8-b51d-1a3179b2aaa5@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<2daa3b433bc6a2d88a70b38be3305360@the.ripeprofitreport.com>,bec,,,,,,,,,,,,,,
<20250125120017.2314B5280A@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<CAFngvXJ7nJAuqcCv+OHptfHfvtqryU1WZQmstE_JL6Apzs=kDw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250125061726.39031A143CC3502E@gmail.com>,scam,,,,,,,,,,,,,,
<CALg6NEOptOKaY57RhcFoTCcLASiUPpNqzzKW7g9v=9HYwOQiXg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<mid-92cdc955a376128309ad146c2d47d311-2222@ice.shopblazeice.com>,phishing,,,,,,,,,,,,,,
<141762737.7295406.1737805895195@mail.yahoo.com>,scam,,,,,,,,,,,,,,
<CAAjst=T_-eNevRhHFA77fpYSchk4REGaEVk2eWydxZ8FejXqAg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250125100321.1D8C8130E753@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<194a7b6f3c577f712130362434373d3d39303f3d2d3c3f22242f7571797f6f367f7b79796f5e7e5254520d474a4b.61891@adjudicbis.info>,bec,,,,,,,,,,,,,,
<1694078389.17636064.1737805727532@abmktmail-batch1c.marketo.org>,bec,,,,,,,,,,,,,,
<20250125100322.27F57130EA75@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125100249.334DB130E926@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<0d5e6f7b305b737d342723372928202f29272f2721303336303b66666d786e7b23666062657d7d547464626837797471.6479694@woefwooerquarts.cfd>,bec,,,,,,,,,,,,,,
<194a7b6f3c577f712130362434373d3c3d303b3f2d3c3f22242f7d7d767d3975706e78747c6c7b60405056540b454845.25214159@attadvedimensional.sbs>,bec,,,,,,,,,,,,,,
<20250125100051.154ED130E0A2@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125114025.13E453FA60@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<20250125100035.B9E80130E3AA@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125100048.E9C92130E343@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125100020.33D68130E2F3@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125100020.AEAEE130E2F4@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125100005.65263130DF6D@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<5da1248d-41e1-4899-b2cc-898541d38a68@mtl-mta04-out1>,phishing,,,,,,,,,,,,,,
<Share-cff67aa1-7016-3000-80be-ecfc2d3ab2f5-9d099fe3-282b-4906-a426-291dc6e1d58c-69c1fd96-49dc-4e11-babe-1ce150df9dcc-r0-SendEmail@odspnotify>,phishing,,,,,,,,,,,,,,
<20250125095922.4119C130DFEA@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<2-ZgHJBGY9FCEI-l05YK7we4a5m@em.outreachmagazine.com>,phishing,,,,,,,,,,,,,,
<20250125095851.B82AB130DFA6@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<02a7d7d8-7a68-4295-98c6-a1475a00751f@alibaba.com>,bec,,,,,,,,,,,,,,
<20250125061717.96AAFE75AE2B62D9@gmail.com>,scam,,,,,,,,,,,,,,
<2c896761-2274-4a24-8da4-2af608a15b29@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<ce1aa8b1-ef14-4a0e-a34a-821dea2ced92@mtl-mta04-out1>,phishing,,,,,,,,,,,,,,
<CAAbYKjpm2RY1GftEa=zN_NfvrV5cy_6CY16UmB1SBrePmX-fLw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<576461094759385466.auto.1737803968@eminenacademy.com>,scam,,,,,,,,,,,,,,
<20250125111815.fcd93ec4b35d1897@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<0655667c29406a622d3c3a3020232925222c262e39282b2e28237a652c66686769727a676f4b6d7f7b7f3e727d7e.47337113@stilevicnon.sbs>,bec,,,,,,,,,,,,,,
<20250125095310.9AA58130D2B0@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125095244.D5B8F130D2DA@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125095240.7764D130D284@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125095231.9A2EC130D251@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125095219.C272C130D21E@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125095204.3FF36130D10B@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125095205.1A542130D19B@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<0a596a782d446e7e3120263424272d292b202e2e3d2c2f33373e696474737167246665636b6e62517361616538747774.974968@apicofhalved.cfd>,bec,,,,,,,,,,,,,,
<20250125095136.B7C17130CF7F@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125094927.C407C130CA3E@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125094853.AB69213069C9@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125094819.1550C13063EE@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<840a467a-25a9-4607-8e6f-9bbf70eb0c65@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<8000000061971949785.auto.1737802819@eminenacademy.com>,scam,,,,,,,,,,,,,,
<3501fddc-0763-46d8-baef-06f392316a58@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<14477462375278743b2e283e2e303833343f3735283b3a3939306a6e6678763d7a7a747b7d597b69696d307c4f4c.7597@sequeasspra.sbs>,bec,,,,,,,,,,,,,,
<8000000061943309267.auto.1737802701@eminenacademy.com>,scam,,,,,,,,,,,,,,
<mid-764c2220700fa5c5c5e41979124d0c9a-1@smtp77mail.com>,phishing,,,,,,,,,,,,,,
<20250125105216.8e546b01b5c0c2e9@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<b65cfb6f-2d0e-454a-83fc-3cdf2499a821@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<CAA4rbc=OMcSAZ=npH=rgNN0tGK_Ldo94oFz--RYwnYCVwDrqpw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<autogen-java-e98b9f17-5e40-40c6-a938-4298dbaa25f2@google.com>,phishing,,,,,,,,,,,,,,
<1a497a683d547e6f223131253737323d38313c3e2e3d2023272e7a7a647a797734726f757f7460405056540b454845.72762@unematsubstructure.cfd>,bec,,,,,,,,,,,,,,
<20250125094257.ACD06130BCD9@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125094205.3177312FCEE9@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125094158.D756212FCEB3@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125094126.3DD2E130BB7A@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125103222.041A452F0C@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<173780114913.466.10217982613811898494@investdeal24.pl>,phishing,,,,,,,,,,,,,,
<20250125094033.E94D1130B8D1@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<54c82ffb-ac36-sl75-40b4-87df-8a000e7680fd@polar-insight-finance.info>,phishing,,,,,,,,,,,,,,
<20250125093929.ACBF2130829E@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<453dda4e-29e5-40b9-9b45-29d71ad01b21@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<CAHSH4YT7FWdDosK5hry-AbdjRvOaNYezB5RbZjv6PQ8ecCakqg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<8fab466e-6943-4b75-8c80-565808cd47fc@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<b7d0bade-f43b-46b7-b47b-59a930419980@cheltenhamcapitalhq.info>,malicious,,,,,,,,,,,,,,
<20250125092838.E87B1130696E@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<010001949ce77b81-94d06f52-3394-44a2-85be-e6626a6391ff-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,
<1212827696.33950455.1737799170913.JavaMail.zimbra@ehess.fr>,scam,,,,,,,,,,,,,,
<20250125092748.A9C90130A0DC@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125092735.E532B130A124@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<085b687e2b466c602f222432232d2f232f2229293b2e2d2c2a3c6c6a676a6a66267e62627868686062755272666066397b7677.82651@salflomodulat.cyou>,bec,,,,,,,,,,,,,,
<1f4c6076234e6468273a3c2a3a3e373b382a212033262524222578747f6e78693142404b4f415c66465a5c5a054f4243.3745516@graserbian.cfd>,bec,,,,,,,,,,,,,,
<20250125092603.02F0B1308832@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<173779891844.374.7069468187614086126@investdeal24.pl>,phishing,,,,,,,,,,,,,,
<20250119100133.D9665542D28E2E9B@almajallarconstruction.com>,scam,,,,,,,,,,,,,,
<20250125095324.831a2aa86ad6921a@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<1737798739.gmytqnrnhe4c2mrygm4dkmi@email.ewooow-news.com>,phishing,,,,,,,,,,,,,,
<20250125092420.3B4301308096@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125092400.183581BD09B@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125092122.1067413078D6@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125092056.7E42D130779A@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125092024.D5DFA1307381@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<13407561365d79773a29293d2e263b36373e3635273a39383e31606f7d7b3f617a7965657876597b69696d307c4f4c.49216797@loosenesshan.sbs>,bec,,,,,,,,,,,,,,
<20250125094324.ad76da76551dd543@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<CAEY4Ybdq9PDVWioW2KtaD5Mxgp0eWsrhPgiuU6xc9u2ZJP0+tg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAEY4Ybdq9PDVWioW2KtaD5Mxgp0eWsrhPgiuU6xc9u2ZJP0+tg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAEY4YbfAHKcLo+tLFSCDPQBq5T=NaRgNOf-0ahAO15fEXPKKrA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAEY4YbeeW4ZiinfXf5snWuLP0jB2Yqq7n_CD2rpL=-Asze312Q@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250125093724.6ab7c2e92b9da56e@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<AS4P250MB05097B74315B6690863FC5A8A2E22@AS4P250MB0509.EURP250.PROD.OUTLOOK.COM>,scam,,,,,,,,,,,,,,
<AS4P250MB0509FC2C6241F8C8731FCD94A2E22@AS4P250MB0509.EURP250.PROD.OUTLOOK.COM>,scam,,,,,,,,,,,,,,
<805b3e39-5937-sl66-405b-ad75-e2aaf006f48e@polarinsightexperts.info>,phishing,,,,,,,,,,,,,,
<81a783c6-49bf-44ff-bbf8-d6f81f5eb86d@Serrsdexhcn1.dubaimetro.local>,scam,,,,,,,,,,,,,,
<20250125093423.945E152CAF@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<49b5a0b8-ed4b-4582-b6ce-664d9ab2d6ed@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<20250125091417.863681306AE3@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<20250125091336.F14E51306880@lnpmf-zimbra.pmf.sc.gov.br>,scam,,,,,,,,,,,,,,
<CAEY4YbfW5P7TJ0X61pAZdP2Dsr-wJCozY9Je-3pLZAup16bbuQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<0c5f6c7a2f5a707c3326203627212328282629263f33323131386b6e6b616b6e602379667c657d7d547464626837797471.27556@apeeasterner.cyou>,bec,,,,,,,,,,,,,,
<822884150162643144410903@DESKTOP-FMFKRG6>,scam,,,,,,,,,,,,,,
<1737796469.gmytqnrnhe4c2mrxg4ydsny@email.ewooow-news.com>,phishing,,,,,,,,,,,,,,
<20250125091350.8563952B22@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<1737796317.gmytqnrnhe4c2mryg43tcmy@email.ewooow-news.com>,phishing,,,,,,,,,,,,,,
<CA+SM-fGAub3FtELDaOA3EFnKSKMGiJyVxzqsJArGPn6bFhk0nA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250125090724.e8e7cde93e235ab5@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<CAP=ix=NoJ3Zd77GEbyH7cuzLma_SgZ05T6O-E9zTQJZXiHu40w@mail.gmail.com>,scam,,,,,,,,,,,,,,
<0f5c71653259757b36252d392a2d262d2b25313623363534323568646f7e6879216774706060706457796b6f6b327e7172.993657@idiarmrinthousan.cfd>,bec,,,,,,,,,,,,,,
<1744796d3a517d733e2d3422323c3f3635323c3a2b3e3d3c3a2d7e7e7a62706439687c747c7971726660405056540b454845.25915@deltaxonomic.sbs>,bec,,,,,,,,,,,,,,
<52ec902b-a408-sl29-492b-bc95-1827f9085d0f@polarinsight.tech>,phishing,,,,,,,,,,,,,,
<766452200621979.1.HJO4361023398@thebestone.click>,phishing,,,,,,,,,,,,,,
<CAJutSX5GHTUoAr1SMNG4ksBsEYuap1sBbq6taGJAG64r=E=_-w@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAHz+yGok+=YRkaP8bBa_MYQM6OZ0ksiaXOGKqNX1onYmn_i+Yg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAHz+yGok+=YRkaP8bBa_MYQM6OZ0ksiaXOGKqNX1onYmn_i+Yg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAHz+yGrU22VuN90BUzvw18voQ7rq80=gxXj-+hiisxN+ZiNaYA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAHz+yGrU22VuN90BUzvw18voQ7rq80=gxXj-+hiisxN+ZiNaYA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAHz+yGrU22VuN90BUzvw18voQ7rq80=gxXj-+hiisxN+ZiNaYA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAHz+yGrU22VuN90BUzvw18voQ7rq80=gxXj-+hiisxN+ZiNaYA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAHz+yGrU22VuN90BUzvw18voQ7rq80=gxXj-+hiisxN+ZiNaYA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAHz+yGrU22VuN90BUzvw18voQ7rq80=gxXj-+hiisxN+ZiNaYA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250125005809.75F5F531E3EB55BF@mail.infoffice.online>,scam,,,,,,,,,,,,,,
<010e01949cac1588-86631495-d9f0-45f8-b33b-a18844e3ca08-000000@ap-southeast-1.amazonses.com>,malicious,,,,,,,,,,,,,,
<20250125085717.d4b0a0bfc101c913@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<d7e34959-87ba-sl10-46d8-92da-9f04d31c332c@polarinsight.club>,phishing,,,,,,,,,,,,,,
<20250125084956.CD91A52B3A@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<20250125005009.E28E7D58337A6726@speedemailsend12.com>,scam,,,,,,,,,,,,,,
<6b2c3060-a0fa-482f-bda5-a308d88f3cb0@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<938e1255-cb2e-sl86-4ab1-a741-2d0d08c7b127@polarinsightexperts.network>,phishing,,,,,,,,,,,,,,
<c565341d-f500-sl72-4b3e-a92e-a199f9699a82@polarinsightexperts.co.uk>,phishing,,,,,,,,,,,,,,
<6794a44c.df0a0220.28eee3.043c@mx.google.com>,phishing,,,,,,,,,,,,,,
<577583696386928.4.ACW0610042575@marketbestoffer.top>,phishing,,,,,,,,,,,,,,
<0.0.9.850.1DB6F04F71D0B1C.0@d13c.emsend1.com>,phishing,,,,,,,,,,,,,,
<autogen-java-4adba6ac-10a6-46eb-89ea-8b2f126876ca@google.com>,phishing,,,,,,,,,,,,,,
<173779431152.2018655.6135198267441070584@newsmasterpro.pl>,phishing,,,,,,,,,,,,,,
<0.1.C.640.1DB6F049EC44494.0@d13c.emsend1.com>,phishing,,,,,,,,,,,,,,
<58b5c266853a4301bb47c1f8629ebbf2@webmail.flcgil.it>,scam,,,,,,,,,,,,,,
<085b687e2b466c602f22243222272f2523222a2a3b2e2d2c2a3c636d6a6428687a7d6f6c6d4d6f7d65613c707b78.81333759@beardinfetrespass.sbs>,bec,,,,,,,,,,,,,,
<58a89672-affb-sl33-4385-ae9a-5d1f9f52dd70@polarinsightuk.com>,phishing,,,,,,,,,,,,,,
<5fb215daa156eff3bb41aa4cbf47f6d7@webmail.flcgil.it>,scam,,,,,,,,,,,,,,
<F1.5C.28549.0B1A4976@i-066bfeed19dbb2bdb.mta1vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<20250125083116.d6d9223f8359e60c@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<20250125082717.8f4882319afeb8fc@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<20250125002658.AF9CC43B5F942DC1@speedemailsend12.com>,scam,,,,,,,,,,,,,,
<20250125002658.AF9CC43B5F942DC1@speedemailsend12.com>,scam,,,,,,,,,,,,,,
<20250125082316.bc5d4697d72d0c08@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<226.033423B6750525@T34YZ5.localdomain>,phishing,,,,,,,,,,,,,,
<20171969-9925-4066-902f-005a0e19e9f4@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<20250125081225.ad978ff45d56289c@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<20250125081005.f88f73eeaa2adfa0@business2.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<d5e7d55c5af8c21eaac4b10ceacf7916@webmail.flcgil.it>,scam,,,,,,,,,,,,,,
<d5e7d55c5af8c21eaac4b10ceacf7916@webmail.flcgil.it>,scam,,,,,,,,,,,,,,
<fc3dfa01-951e-460c-a5ac-c8490ce08332@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<1f4c6076234e6468273a3c2a3b3d373e3d2a2420332625242225737b6d75786c3143404f534b5666465a5c5a054f4243.1217@simulaconfirmatory.sbs>,bec,,,,,,,,,,,,,,
<PRAP250MB0613C06D0299F7A1976DCA0DA8E22@PRAP250MB0613.EURP250.PROD.OUTLOOK.COM>,scam,,,,,,,,,,,,,,
<085b687e2b466c602f22243223232f2321222d223b2e2d2c2a3c6571656d676a267a7e6e7b6c7c7b50706066643b757875.1333@limitinzoo.cfd>,bec,,,,,,,,,,,,,,
<CAOdyu2Wejnffv7xi8Aijx8Ebsk9EeZpDPzaU7ic+Vr1UdUr7pA@mail.gmail.com>,scam,,,,,,,,,,,,,,
